id,Nombre,datasketch,pacifista,ojoalapaz,indepaz,ONU,Defensoria,Unidad de Victimas,Somos Defensores,Cinep. Noche y Niebla,CODHES,Colectivo de Abogados José Alvear Restrepo Cajar,Género,Fecha,Municipio,Departamento,Tipo de líder,Cargo,Móvil,Otros,Fuentes
ramon-ascue,Ramon Ascue,NA,si,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-05-14,Corinto,Cauca,Líder indígena,,,,https://analisisurbano.org/sicarios-asesinaron-a-ramon-ascue-lider-de-la-comunidad-indigena-de-corinto-cauca/
harold-lerma-palacio,Harold Lerma Palacio,NA,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-05-15,Tumaco,Nariño,Líder campesino o agrario,,,,http://diariodelsur.com.co/noticias/judicial/rechazaron-muerte-de-lider-social-en-tumaco-420081
pablo-emilio-moreno,Pablo Emilio Moreno,NA,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-05-17,Tumaco,Nariño,Líder indígena,,,,http://www.onic.org.co/comunicados-regionales/2379-hasta-cuando-no-mas-amenazas-no-mas-asesinatos-no-mas-desplazamientos-queremos-vivir-en-paz
yadira-sucerquia-macias,Yadira Sucerquia Macias,NA,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,F,2018-05-19,Tierralta,Córdoba,Líder campesino o agrario,,"Homicidio con arma blanca de una mujer en la vereda Gallo, Córdoba",,https://www.elheraldo.co/cordoba/hallan-degollada-esposa-de-lider-comunitario-de-la-vereda-gallo-cordoba-497262
felix-castaneda,Felix Castañeda,NA,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-05-19,Cantagallo,Bolívar,Líder comunal,Miembro de la Junta de Acción Comunal de la vereda Chaparral,"El líder social había salido a principio de semana en un motorcanoa de su propiedad, y desde entonces no se supo de su paradero, hasta el jueves que fue hallado muerto.",,http://www.vanguardia.com/santander/barrancabermeja/433434-asesinan-a-lider-social-del-area-rural-de-cantagallo
cristian-andres-lozano,Cristian Andres Lozano,si,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-05-23,Andalucia,Valle del Cauca,Líder sindical,,,,http://palmira.extra.com.co/noticias/judicial/doble-homicidio-en-andalucia-423227
luis-eduardo-dominguez,Luis Eduardo Dominguez,NA,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-05-23,Andalucia,Valle del Cauca,Líder sindical,,,,http://palmira.extra.com.co/noticias/judicial/doble-homicidio-en-andalucia-423227
victor-correa,Victor Correa,NA,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-05-23,Remedios,Antioquia,Líder comunitario,,,,https://analisisurbano.org/victor-correa-excombatiente-de-farc-fue-asesinado-en-remedios-antioquia/
gabriel-munoz-munoz,Gabriel Muñoz Muñoz,NA,si,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-05-27,La Argentina,Huila,Líder comunitario,,,,https://www.rcnradio.com/colombia/sur/un-militar-muerto-en-enfrentamientos-entre-ejercito-y-eln-en-cauca
jefferson-monroy,Jefferson Monroy,NA,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-05-27,Montañita,Caquetá,Líder comunal,,Ataque en la vía mientras se movilizaba,,www.contagioradio.com/dos-civiles-muertos-deja-operacion-militar-contra-disidentes-de-las-farc-en-caqueta-articulo-53575/
juvenal-silva,Juvenal Silva,NA,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-05-27,Montañita,Caquetá,Líder campesino o agrario,,Ataque en la vía mientras se movilizaba.,,www.contagioradio.com/dos-civiles-muertos-deja-operacion-militar-contra-disidentes-de-las-farc-en-caqueta-articulo-53575/
adriana-montero-parra,Adriana Montero Parra,si,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,F,2018-05-29,Buenaventura,Valle del Cauca,Líder indígena,,"Ella y su esposo salieron a trabajar y no regresaron. Primero se halló el cuerpo de Adriana quién fue asesinada con un arma blanca, el de su esposo se encontró a una hora de camino, fue asesinado con arma de fuego.",,https://www.elpais.com.co/judicial/investigan-asesinato-de-pareja-perteneciente-a-una-comunidad-indigena-en-buenaventura.html
amilcar-yagari,Amilcar Yagari Siagama,NA,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-05-29,El Dovio,Valle del Cauca,Líder indígena,Exgobernador indígena y dirigente embera,Fue alcanzado por cuatro impactos en la cabeza y el tórax.,,http://www.eltiempo.com/colombia/cali/asesinan-a-exgobernador-y-a-pareja-de-indigenas-en-el-valle-del-cauca-223736
pablo-emilio-dagua,Pablo Emilio Dagua Taquinas,NA,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-05-29,Buenaventura,Valle del Cauca,Líder indígena,,,,https://www.elpais.com.co/judicial/investigan-asesinato-de-pareja-perteneciente-a-una-comunidad-indigena-en-buenaventura.html
dalmayro-reyes,Dalmayro Reyes,NA,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-05-31,Dagua,Valle del Cauca,Líder comunitario,Docente,Se encontraba en un puente peatonal cuando dos personas se le acercaron y sin mediar palabra lo asesinaron.,,http://www.eltiempo.com/colombia/cali/conmocion-por-asesinato-de-educador-en-dagua-224822
carlos-jimmy-prado,Carlos Jimmy Prado Gallardo,NA,si,NA,si,NA,NA,NA,NA,NA,si,NA,M,2018-06-03,Satinga,Nariño,Líder comunitario,"Directivo ASOCOETNAR. Delegado nacional del espacio de consulta previa de negros, afrocolombianos palenqueros y raizales en Nariño.","La última vez que se le vio con vida fue en el espacio de consulta Previa el 1 de Junio del 2018,  a las 4 de la mañana salió de regreso a su territorio, los hechos ocurrieron en el municipio de Olaya Herrera-Satinga, en el departamento de Nariño.",,https://analisisurbano.org/asesinado-en-narino-el-lider-social-carlos-jimmy-prado-gallardo/
hermes-angulo-zamora,Hermes Angulo Zamora,NA,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-06-03,Buenaventura,Valle del Cauca,Líder comunitario,,,,https://www.elespectador.com/noticias/politica/disidencia-de-las-farc-asesino-lideres-de-el-naya-articulo-792344
julio-cesar-montalvo,Julio Cesar Montalvo,NA,NA,NA,si,NA,NA,NA,NA,NA,si,NA,M,2018-06-03,Montelibano,Córdoba,Líder indígena,,,,https://analisisurbano.org/lider-indigena-julio-cesar-montalvo-fue-asesinado-en-montelibano-cordoba/
orlando-negrete,Orlando Negrete,NA,NA,NA,si,NA,NA,NA,NA,NA,si,NA,M,2018-06-03,Tierralta,Córdoba,Líder comunal,,,,https://www.elheraldo.co/cordoba/asesinan-lider-comunal-en-cordoba-503106
yurgen-soto-gutierrez,Yurgen Soto Gutiérrez,si,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,2018-06-07,Hacarí,Norte de Santander,Líder comunal,Miembro de la Junta de Acción Comunal del municipio de Hacarí,"Murió en medio de los enfrentamientos entre la disidencia de Epl, conocida como Los Pelusos, y soldados de la Fuerza de Tarea Vulcano del Ejército",,https://www.laopinion.com.co/judicial/el-ejercito-niega-bombardeos-en-hacari-155946
yeison-ramirez,Yeison Ramirez,NA,si,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-06-12,Valle del Guamuez,Putumayo,Líder comunal,,,,http://www.conexionputumayo.com/desconocidos-asesinaron-a-lider-comunal-en-el-valle-del-guamuez-putumayo/
francisco-jose-guerra,Francisco Jose Guerra Guerra,NA,si,NA,si,NA,NA,NA,NA,NA,si,NA,M,2018-06-13,Ituango,Antioquia,Líder comunal,,,,http://www.elcolombiano.com/antioquia/homicidio-de-lider-comunitario-en-ituango-antioquia-HM8853548
holman-mamian,Holman Mamian,NA,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-06-13,La Vega,Cauca,Líder indígena,,,,http://hsbnoticias.com/noticias/judicial/mataron-al-profesor-mamian-431123
cristian-andrey-rodriguez,Cristian Andrey Rodriguez Sánchez,si,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-06-20,Hacarí,Norte de Santander,Líder comunal,"Dirigente de la Junta de Acción Comunal de la vereda la Esperanza del corregimiento Mesitas, municipio de Hacarí",El joven fue hallado tirado con varios disparos.,,https://www.laopinion.com.co/judicial/asesinado-joven-en-veredal-de-hacari-156765
arnulfo-catimay-blanco,Arnulfo Catimay Blanco,si,NA,NA,si,NA,NA,NA,NA,NA,si,NA,M,2018-06-20,Santa Rosalia,Vichada,Líder indígena,,,,http://www.contagioradio.com/denuncian-asesinato-del-lider-indigena-arnulfo-catimay-articulo-54033/
jamer-alberto-idrovo,James Alberto Hidrobo Navia,NA,si,NA,si,NA,NA,NA,NA,NA,si,NA,M,2018-06-21,Balboa,Cauca,Líder campesino o agrario,Exconcejal y miembro de la Asociacion de cultivadores de hoja de coca; amapola y marihuana (COCAM),Fue interceptado por hombres que lo atacaron a tiros,,http://caracol.com.co/emisora/2018/06/27/popayan/1530064669_937102.html
luis-carlos-cabrera,Luis Carlos Cabrera Segura,si,NA,NA,si,NA,NA,NA,NA,NA,si,NA,M,2018-06-21,Florencia,Caquetá,Líder comunal,Presidente de la junta de accion comunal del barrio Berlin de Florencia,Recibio varios impactos de arma de fuego; que le causaron la muerte cuando era trasladado a una clinica de Florencia,,http://www.tucaqueta.com/judiciales/indignacion-muerte-lider-social/
evelia-francisca-atencia,Evelia Francisca Atencia Perez,si,si,NA,si,NA,NA,NA,NA,NA,NA,NA,F,2018-06-23,Maicao,La Guajira,Líder comunitario,Docente del municipio,Dos sicarios que se movilizaban en moto la abordaron y le dispararon sin mediar palabra,,https://analisisurbano.org/la-profesora-de-primaria-evelia-francisca-fue-asesinada-en-maicao-guajira/
adrian-perez,Adrian Perez,si,NA,NA,si,NA,NA,NA,NA,NA,si,NA,M,2018-06-23,Curvarado,Chocó,Líder campesino o agrario,Liderazgo en la reclamacion de tierras en Curvarado y el territorio colectivo de La Larga Tumarado,Fue obligado a subir a una moto por neoparamilitares de la AGC y fue asesinado en El Cerrado frente a la finca del señor Nelson Orozco y los trabajadores que se encontraban allí.,,https://www.justiciaypazcolombia.com/asesinado-hijo-de-lider-reclamante-de-tierras/
anderson-ortiz-perez,Anderson Ortiz Pérez,si,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,2018-06-23,Playa de Belén,Norte de Santander,Líder comunal,"Miembro de la Junta de Acción Comunal de la Vereda carrizal, municipio de la Playa de Belen",Recibió múltiples impactos de bala,,https://www.laopinion.com.co/judicial/fin-de-semana-sangriento-en-el-catatumbo-dejo-tres-muertos-157000
janer-alberto-arboleda,Janer Alberto Correa Arboleda,si,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-06-23,Teorama,Norte de Santander,Líder comunal,Presidente de la Junta Acción Comunal de la vereda San José,Ataque en la vía mientras se movilizaba en su vehículo,,http://diariodelcauca.com.co/noticias/judicial/horas-de-terror-y-sangre-se-viven-en-el-catatumbo-dos-muerto-431645
isaac-navarro-mora,Isaac Navarro Mora,NA,NA,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-06-23,Teorama,Norte de Santander,Líder comunal,Presidente de la Junta de Acción Comunal de la vereda Bellavista,"Fue secuestrado la noche del viernes junto con su esposa, Luz Bella Reyes. Al parecer, el secuestro habría sido perpetrado por miembros de la guerrilla del Eln",,https://www.elespectador.com/noticias/nacional/dos-lideres-comunales-asesinados-en-teorama-norte-de-santander-articulo-796204
hector-santiago-anteliz,Hector Santiago Anteliz,si,si,NA,si,si,NA,NA,NA,NA,si,NA,M,2018-06-23,Teorama,Norte de Santander,Líder comunal,"Responsable del comité veredal de san José, corregimiento jurisdicciones municipio de Teorama",Al parecer desconocidos interceptaron a este líder social que se desplazaba en una motocicleta en el sector conocido como Santo Domingo en la vía que conduce hacia el corregimiento de San Pablo de este mimo municipio.,,http://caracol.com.co/emisora/2018/06/23/cucuta/1529789154_683615.html
jose-abraham-garcia,Jose Abraham Garcia,si,si,NA,si,NA,NA,NA,NA,NA,si,NA,M,2018-06-26,Ituango,Antioquia,Líder comunal,Presidente de la Junta de Accion Comunal (JAC) de la vereda Pascuita,La víctima fue citada en el quiosco de reuniones de la vereda y poco después se escucharon varios disparos,,https://noticias.caracoltv.com/medellin/asesinan-disparos-jose-abraham-garcia-lider-social-de-ituango-ie139
julio-cesar-sucerquia,Julio Cesar Sucerquia,si,NA,NA,si,NA,NA,NA,NA,NA,si,NA,M,2018-06-28,Ituango,Antioquia,Líder campesino o agrario,Miembro fundador de la asociacion de comites de barequeros del norte de Antioquia ASOCBARE-NA,Fue baleado cerca del campamento humanitario El Libano; donde hace dos meses esta asentado un grupo de familias afectadas por la emergencia de Hidroituango.,,http://www.notimerica.com/sociedad/noticia-matan-julio-cesar-sucerquia-segundo-lider-social-asesinado-ituango-colombia-menos-dos-dias-20180629181641.html
ivan-de-jesus-lazaro,Ivan De Jesus Lazaro Mazo,si,si,NA,si,NA,NA,NA,si,NA,si,NA,M,2018-07-01,Puerto Libertador,Córdoba,Líder campesino o agrario,,,,https://analisisurbano.org/campesinos-marcharon-en-puerto-libertador-cordoba-por-el-homicidio-de-ivan-lazaro/
gabriel-adolfo-correa,Gabriel Adolfo Correa Chavestan,si,si,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-07-02,Buenos Aires,Cauca,Líder comunitario,Concejal,,,https://www.elespectador.com/noticias/nacional/alianza-verde-repudia-asesinato-de-concejal-de-su-partido-en-cauca-articulo-797779
leonedis-aleiser-sierra,Leonedis Aleiser Sierra Ortiz,si,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-07-02,Tarazá,Antioquia,Líder comunal,Miembro de la junta de acción comunal de San Agustín Bajo,,,https://postalesparalamemoria.com/ilustraciones/leonedis-aleiser-sierra-ortiz-2/
david-mejia-prieto,David Mejia Prieto,si,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-07-02,La Montañita,Caquetá,Líder comunitario,,Lo atacaron con varios impactos de bala,,http://hsbnoticias.com/noticias/judicial/asesinado-con-proyectil-de-arma-de-fuego-disparado-por-dos-s-435288
santa-felicinda-santamaria,Santa Felicinda Santamaria,si,si,NA,si,NA,NA,NA,NA,NA,si,NA,F,2018-07-03,Quibdó,Chocó,Líder comunal,Presidente de la Junta de Acción Comunal del Barrio Virgen del Carmen,Llegaron a su casa y le dispararon con arma de fuego,Fue capturado uno de los presuntos asesinos,https://analisisurbano.org/mataron-a-felicinda-santamaria-presidenta-de-la-jac-del-barrio-virgen-del-carmen-en-quibdo/
luis-barrios-machado,Luis Barrios Machado,si,si,NA,si,NA,NA,NA,NA,NA,si,NA,M,2018-07-03,Palmar de Varela,Atlantico,Líder comunitario,Presidente de la Veeduría de Control Ciudadano de Palmar de Varela,"El líder estaba en su casa cuando fue atacado por sicarios en su casa, esto sucedió mientras ocurría un partido de la selección Colombia en el mundial de Rusia 2018",Fueron capturados los presuntos asesinos del líder social,https://www.elheraldo.co/judicial/asesinan-en-palmar-de-varela-al-presidente-de-asocomunal-514182
ana-maria-cortes,Ana Maria Cortes Mena,si,si,NA,si,NA,NA,NA,NA,NA,si,NA,F,2018-07-04,Cáceres,Antioquia,Líder comunitario,Coordinadora de la campaña presidencial de Gustavo Petro,"Se encontraba en una cafetería del municipio de Cáceres, cuando varios hombres armados la abordaron y le dispararon en repetidas ocasiones.",Se le acusó en algún momento de pertenecer al clan del golfo,http://caracol.com.co/emisora/2018/07/05/medellin/1530762079_440132.html
margarita-estupinan-uscategui,Margarita Estupiñan Uscategui,si,si,NA,si,NA,NA,NA,NA,NA,si,NA,F,2018-07-04,Tumaco,Nariño,Líder comunal,Presidenta de la Junta de Acción Comunal del barrio El Recreo,"La atacaron en la puerta de su casa, según las primeras versiones",,https://www.eltiempo.com/colombia/otras-ciudades/dolor-en-tumaco-por-el-asesinato-a-bala-de-lider-social-239618
ancizar-cifuentes,Ancízar Cifuentes,si,si,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-07-05,Chaparral,Tolima,Líder comunitario,Líder de restitución de tierras,Recibió tres impactos de arma de fuego que le causaron la muerte,,https://www.elespectador.com/noticias/paz/otro-lider-social-asesinado-las-versiones-enfrentadas-sobre-el-homicidio-de-ancizar-cifuentes-articulo-798501
luis-erardo-fernandez,Luis Erardo Fernadez Velazco,si,si,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-07-05,Caloto,Cauca,Líder indígena,,,,http://www.cric-colombia.org/portal/comunicado-proyecto-global-luis-erardo-fernandez-velazco-encontrado-asesinado-con-2-impactos-de-bala/
dario-dovigama,Dario Dovigama,si,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-07-06,Orito,Putumayo,Líder indígena,Miembro del cabildo Cañabravita de Orito,Hombres armados y en motocicleta dispararon contra los integrantes de la comunidad embera,,https://noticias.caracoltv.com/colombia/brutal-asalto-cabildo-indigena-en-putumayo-deja-dos-muertos-ie26636
francisco-dovigama,Francisco Dovigama,si,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-07-06,Orito,Putumayo,Líder indígena,Miembro del cabildo Cañabravita de Orito,Hombres armados y en motocicleta dispararon contra los integrantes de la comunidad embera,,https://noticias.caracoltv.com/colombia/brutal-asalto-cabildo-indigena-en-putumayo-deja-dos-muertos-ie26636
alexander-castellano,Alexander Castellano,si,NA,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-07-06,Cartagena de Chairá,Caquetá,Líder campesino o agrario,Vicepresidente de la Asociacion Campesina Para la Proteccion Ambiental ,La victima fue ultimada cuando se dirigia junto a su esposa hacia la cabecera municipal,,http://wakende.sicodhes.org/reports/view/106630
jose-fernando-jaramillo,José Fernando Jaramillo Oquendo,si,si,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-07-06,Ituango,Antioquia,Líder comunal,Miembro de la Junta de Acción Comunal de Pascuieta,"Un grupo de hombres armados lo asesinaron en frente de su vivienda, ubicada en la vereda El Torrente",,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
fernando-gomez,Fernando Gómez,si,si,NA,si,NA,NA,NA,NA,NA,si,NA,M,2018-07-07,Guacarí,Valle del Cauca,Líder indígena,Miembro de la asociacion Mixta Indigena y Campesina ASOMIC,La victima fue interceptada por sujetos armados quienes le dispararon ocasionándole la muerte de manera inmediata,,http://wakende.sicodhes.org/reports/view/106637
frank-dairo-rincon,Frank Dairo Rincon,NA,NA,NA,si,NA,NA,NA,NA,NA,si,NA,M,2018-07-09,Pitalito,Huila,Líder comunitario,Profesor de Ciencias Naturales del municipio de Pitalito,Fue asesinado con arma blanca al parecer en medio de una riña,,https://www.eltiempo.com/colombia/otras-ciudades/profesor-asesinado-en-huila-no-era-coordinador-de-campana-de-petro-241062
ruben-dario-ruidiaz,Ruben Dario Ruidiaz Guerra,NA,NA,NA,si,NA,NA,NA,NA,NA,NA,NA,M,2018-07-10,Maicao,La Guajira,Líder comunitario,Militar pensionado,Ataque en la vía mientras se movilizaba en su vehículo,,https://www.elheraldo.co/la-guajira/asesinan-bala-militar-pensionado-en-medio-de-un-atraco-517094
carlos-alberto-ruiz,Carlos Alberto Ruiz Restrepo,si,NA,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-07-11,Cali,Valle del Cauca,Líder comunitario,Lider que luchaba contra mineria ilegal en Cali,Se desplazaba por la zona rural; en jurisdiccion del corregimiento de Pichinde; a una hora de la cabecera urbana de Cali. Cuando se encontraba en el kilometro 12 de la via el hombre fue atacado por hombres armados,,http://wakende.sicodhes.org/reports/view/106677
luis-eduardo-dagua,Luis Eduardo Dagua,si,NA,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-07-16,Caloto,Cauca,Líder comunal,Miembro de la Junta de Acción Comunal de la Vereda El Carmelo,El cuerpo del líder fue hallado  torturado y golpeado con piedras en su rostro,,https://www.semana.com/nacion/articulo/luis-eduardo-dagua-otro-lider-social-asesinado-en-caloto/575575
juan-de-jesus-moreno,Juan de Jesus Moreno,si,si,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,2018-07-17,Curillo,Caqueta,Líder comunitario,Docente de la Institución Educativa Rural Horizonte,Fue asesinado con varios impactos de bala,,https://www.rcnradio.com/colombia/sur/asesinan-docente-en-el-sur-de-caqueta
ibes-trujillo-contreras,Ibes Trujillo Contreras,si,si,NA,si,NA,NA,NA,NA,NA,si,NA,M,2018-07-17,Suárez,Cauca,Líder comunitario,Fscal del consejo comunitario Cuenca Río Timba Marilopez y la Coordinación Nacional de Organizaciones y Comunidades Afrodescendientes,"Fue sacado de su casa, junto con un joven que lo acompañaba en zona rural de Suárez, y a quienes se lo llevaron hacia un lugar desconocido en el occidente del departamento. Se confirmó la aparición de su cuerpo sin vida después de siete días sin conocerse de su paradero.",,https://periodicolaultima.com/2018/07/17/confirman-la-muerte-de-ibes-trujillo-contreras-lider-social-en-el-norte-del-cauca/
robert-emiro-jaraba,Robert Emiro Jaraba Arroyo,si,si,NA,si,NA,NA,NA,NA,NA,si,NA,M,2018-07-17,Caucasia,Antioquia,Líder sindical,Líder sindical de Cerro Matoso,"Jaraba se encontraba en un establecimiento y que hasta el lugar llegaron dos sicarios, a bordo de una motocicleta, quienes le dispararon en repetidas oportunidades.",Fueron capturados los presuntos responsables del asesinato,http://www.eluniversal.com.co/sucesos/asesinan-en-caucasia-lider-sindical-de-cerro-matoso-282915
homero-ortega,Homero Ortega,si,si,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,2018-07-18,Arauquita,Arauca,Líder comunal,Presidente de la Junta de Acción Comunal de Arauquita,Murió debido a la explosión de un artefacto que dejó a cuatro personas muertas,,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
horacio-triana-parra,Horacio Triana Parra,si,si,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,2018-07-20,Otanche,Boyacá,Líder comunal,Presidente de la Junta de Acción Comunal de la vereda El Carmen,"Triana estaba recogiendo plátanos en su finca cuando su padre -desde la casa- escuchó unas detonaciones. Cuando lo fue a buscar, lo encontró tendido en el piso y con tres disparos en su cuerpo",,https://www.semana.com/nacion/articulo/lider-social-asesinado-en-boyaca-horacio-triana-parra/576188
jose-osvaldo-taquez,José Osvaldo Taquez,si,si,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-07-21,Orito,Putumayo,Líder comunal,Presidente de la junta de acción comunal de la vereda Remolinos,"Recibió cinco impactos de arma de fuego, cuando se dirigía hacia su residencia",,https://www.rcnradio.com/colombia/asesinan-en-putumayo-al-lider-social-oswaldo-taques
kevin-julian-leon,Kevin Julian León Rivera,si,si,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-07-22,Medellín,Antioquia,Líder juvenil,Miembro del Semillero de Paz de la Comuna 7 – Robledo,Fue baleado a las 7:50 a.m. cuando se dirigía a sus clases de inglés por dos hombres que se movilizaban en una motocicleta.,,https://noticias.caracoltv.com/medellin/conmocion-en-robledo-miramar-por-asesinato-de-joven-defensor-de-derechos-humanos-ie137
libardo-moreno,Libardo Moreno,si,si,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,2018-07-24,Jamundí,Valle del Cauca,Líder comunal,"Presidente de la Junta de Acción Comunal de Las Pilas en Jamundí, Valle","Fue atacado por hombres que se movilizaban en una motocicleta, que fingieron tener una falla mecánica para dispararle",,https://www.semana.com/nacion/articulo/libardo-moreno-otro-lider-social-asesinado-en-el-pais/576416
luis-gabriel-gomez,Luis Gabriel Gomez,si,NA,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-07-25,Puerto Asís,Putumayo,Líder comunitario,Rector de la Institución Educativa Bajo Lorenzó,"Dos sujetos, con cuchillo en mano, le quitaron la vida al educador",,https://www.semana.com/nacion/articulo/asesinan-a-luis-gabriel-gomez-rector-de-un-colegio-en-putumayo/576713
fabian-rosales-nino,Fabián Rosales Niño,si,si,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-07-26,Cúcuta,Norte de Santander,Líder comunal,Presidente de la Junta de Accion Comunal de la vereda La Sabana,Recibió tres impactos de bala en su pecho,,http://wakende.sicodhes.org/reports/view/106742
luis-francisco-vargas,Luis Francisco Vargas,NA,NA,NA,NA,NA,NA,NA,NA,NA,si,NA,NA,2018-07-26,Chaparral,Tolima,Líder campesino o agrario,Beneficiario de la Unidad de Restitucion de Tierras del Gobierno Nacional,Fue interceptado por hombres que andaban en una motocicleta tapando sus caras con pasamontanas y perpetraron este crimen,,http://wakende.sicodhes.org/reports/view/106739
johan-alexis-vargas,Johan Alexis Vargas,NA,NA,si,si,NA,NA,NA,si,NA,NA,si,M,2018-07-29,Tumaco,Nariño,Líder afrodescendiente,,,,http://caracol.com.co/emisora/2016/01/25/pasto/1453731232_987903.html
raul-buitrago-perdomo,Raul Buitrago Perdomo,si,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,2018-07-30,San Jose Del Frauba,Caqueta,Líder campesino o agrario,Responsable de la comisión de medio ambiente de la Asociación Portales del Fragua y de la Asociación de Cafeteros del municipio de San José del Fragua.,"Cuando se dirigía a su vivienda ubicada en el casco urbano de la Inspección de Fraguita, desconocidos asesinaron al líder ",,https://www.lafm.com.co/judicial/asesinado-raul-buitrago-perdomo-lider-social-del-sur-de-caqueta
frederman-quintero,Frederman Quintero Guillin,si,si,,,,,,,,,,M,2018-07-30,El Tarra,Norte de Santander,Líder campesino o agrario,Miembro de la Asociación Campesina del Catatumbo (Ascamcat).,,,https://cjlibertad.org/victimas/1302-catatumbo-en-paz.html
valentin-tezada-rua,Valentín Tezada Rua,si,NA,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-08-01,Suárez,Cauca,Líder comunitario,El locutor de la emisora local de su municipio,El locutor estaba en su casa recibo una llamada y cuando salio fue atacado a disparos,,http://wakende.sicodhes.org/reports/view/106771
alfredo-alonso-ruiz,Alfredo Alonso Ruiz Higuita,si,NA,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-08-05,Tarazá,Antioquia,Líder comunitario,Líder de procesos de sustitución de cultivos ilícitos,,,https://www.lafm.com.co/colombia/dos-lideres-sociales-fueron-asesinados-en-antioquia
hernan-dario-chavarria,Hernán Darío Chavarría,si,NA,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-08-05,La Unión,Antioquia,Líder comunitario,Miembro de la Asociación de Barequeros,,,https://www.lafm.com.co/colombia/dos-lideres-sociales-fueron-asesinados-en-antioquia
uriel-rodriguez,Uriel Rodríguez,si,si,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-08-07,Cajibio,Cauca,Líder comunitario,Miembro de la sustitucion de cultivos,Se encontraba en una tienda a la que llegaron; en moto unos hombres. Sin mediar palabras; le propinaron varios impactos de bala. Rodriguez era conocido en la zona por sus trabajos con quienes cultivaban cultivos ilicitos,,http://wakende.sicodhes.org/reports/view/106802
alejandro-jacanamejoy,Alejandro Jacanamejoy,si,si,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-08-09,Puerto Leguízamo,Putumayo,Líder comunal,"Presidente de la Junta de Acción comunal del municipio de Puerto Leguízamo, Putumayo",El líder social fue asesinado a tiros el pasado jueves 9 de agosto cerca de la comunidad de Piñuña Negro,,https://www.semana.com/nacion/articulo/emiliano-trochez-y-alejandro-jacanamejoy-lideres-sociales-asesinados/579361
emiliano-trochez,Emiliano Trochez,si,si,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-08-10,Santander de Quilichao,Cauca,Líder indígena,Exgobernador del Resguardo Indigena de Guadualito,Mientras iba camino al colegio municipal de la zona para dictar una clase de educacion fisica; fue atacado a balazos,,http://wakende.sicodhes.org/reports/view/106807
